Model_ID,Model_Name,Model_Type,Model_Version,Date,Daily_Volume,Performance_Metrics,Company_Name
4120,Model 44,Classification,1,5/6/2021,2116,"[0.76, 0.94, 0.84]",Liberty Mutual
4121,Model 44,Classification,1,5/7/2021,4361,"[0.74, 0.86, 0.73]",Liberty Mutual
4122,Model 44,Classification,1,5/8/2021,2021,"[0.88, 0.79, 0.89]",Liberty Mutual
4123,Model 44,Classification,1,5/9/2021,4983,"[0.73, 0.74, 0.89]",Liberty Mutual
4124,Model 44,Classification,1,5/10/2021,1379,"[0.84, 0.85, 0.88]",Liberty Mutual
4125,Model 44,Classification,1,5/11/2021,1968,"[0.84, 0.95, 0.94]",Liberty Mutual
4126,Model 44,Classification,1,5/12/2021,4479,"[0.84, 0.79, 0.91]",Liberty Mutual
4127,Model 44,Classification,1,5/13/2021,2028,"[0.7, 0.77, 0.93]",Liberty Mutual
4128,Model 44,Classification,1,5/14/2021,1140,"[0.76, 0.72, 0.83]",Liberty Mutual
4129,Model 44,Classification,1,5/15/2021,2746,"[0.85, 0.73, 0.74]",Liberty Mutual
4130,Model 44,Classification,1,5/16/2021,1807,"[0.92, 0.9, 0.74]",Liberty Mutual
4131,Model 44,Classification,1,5/17/2021,1792,"[0.93, 0.83, 0.88]",Liberty Mutual
4132,Model 44,Classification,1,5/18/2021,1825,"[0.84, 0.7, 0.87]",Liberty Mutual
4133,Model 44,Classification,1,5/19/2021,2463,"[0.93, 0.9, 0.91]",Liberty Mutual
4134,Model 44,Classification,1,5/20/2021,1410,"[0.85, 0.89, 0.92]",Liberty Mutual
4135,Model 44,Classification,1,5/21/2021,2316,"[0.82, 0.84, 0.72]",Liberty Mutual
4136,Model 44,Classification,1,5/22/2021,4808,"[0.83, 0.88, 0.73]",Liberty Mutual
4137,Model 44,Classification,1,5/23/2021,4332,"[0.81, 0.75, 0.86]",Liberty Mutual
4138,Model 44,Classification,1,5/24/2021,1964,"[0.82, 0.79, 0.8]",Liberty Mutual
4139,Model 44,Classification,1,5/25/2021,2148,"[0.77, 0.88, 0.94]",Liberty Mutual
4140,Model 44,Classification,1,5/26/2021,3549,"[0.83, 0.93, 0.92]",Liberty Mutual
4141,Model 44,Classification,1,5/27/2021,4491,"[0.84, 0.8, 0.88]",Liberty Mutual
4142,Model 44,Classification,1,5/28/2021,2558,"[0.86, 0.7, 0.86]",Liberty Mutual
4143,Model 44,Classification,1,5/29/2021,2328,"[0.9, 0.86, 0.82]",Liberty Mutual
4144,Model 44,Classification,1,5/30/2021,4096,"[0.72, 0.92, 0.89]",Liberty Mutual
4145,Model 44,Classification,1,5/31/2021,4447,"[0.84, 0.87, 0.81]",Liberty Mutual
4146,Model 44,Classification,1,6/1/2021,3351,"[0.81, 0.71, 0.87]",Liberty Mutual
4147,Model 44,Classification,1,6/2/2021,4964,"[0.73, 0.88, 0.75]",Liberty Mutual
4148,Model 44,Classification,1,6/3/2021,2332,"[0.9, 0.8, 0.83]",Liberty Mutual
4149,Model 44,Classification,1,6/4/2021,3039,"[0.7, 0.82, 0.82]",Liberty Mutual
4150,Model 44,Classification,1,6/5/2021,2671,"[0.71, 0.72, 0.85]",Liberty Mutual
4151,Model 44,Classification,1,6/6/2021,1609,"[0.91, 0.89, 0.74]",Liberty Mutual
4152,Model 44,Classification,1,6/7/2021,1243,"[0.71, 0.83, 0.78]",Liberty Mutual
4153,Model 44,Classification,1,6/8/2021,2659,"[0.87, 0.73, 0.75]",Liberty Mutual
4154,Model 44,Classification,1,6/9/2021,1211,"[0.81, 0.92, 0.71]",Liberty Mutual
4155,Model 44,Classification,1,6/10/2021,2175,"[0.8, 0.87, 0.82]",Liberty Mutual
4156,Model 44,Classification,1,6/11/2021,2588,"[0.88, 0.81, 0.71]",Liberty Mutual
4157,Model 44,Classification,1,6/12/2021,4320,"[0.84, 0.79, 0.93]",Liberty Mutual
4158,Model 44,Classification,1,6/13/2021,2944,"[0.72, 0.81, 0.89]",Liberty Mutual
4159,Model 44,Classification,1,6/14/2021,3907,"[0.78, 0.74, 0.79]",Liberty Mutual
4160,Model 44,Classification,1,6/15/2021,4448,"[0.92, 0.78, 0.74]",Liberty Mutual
4161,Model 44,Classification,1,6/16/2021,3222,"[0.73, 0.78, 0.95]",Liberty Mutual
4162,Model 44,Classification,1,6/17/2021,3746,"[0.77, 0.74, 0.83]",Liberty Mutual
4163,Model 44,Classification,1,6/18/2021,3295,"[0.76, 0.86, 0.91]",Liberty Mutual
4164,Model 44,Classification,1,6/19/2021,2964,"[0.71, 0.73, 0.8]",Liberty Mutual
4165,Model 44,Classification,1,6/20/2021,3358,"[0.9, 0.87, 0.87]",Liberty Mutual
4166,Model 44,Classification,1,6/21/2021,4445,"[0.84, 0.93, 0.7]",Liberty Mutual
4167,Model 44,Classification,1,6/22/2021,1047,"[0.77, 0.82, 0.89]",Liberty Mutual
4168,Model 44,Classification,1,6/23/2021,1279,"[0.78, 0.86, 0.79]",Liberty Mutual
4169,Model 44,Classification,1,6/24/2021,2781,"[0.91, 0.84, 0.81]",Liberty Mutual
4170,Model 44,Classification,1,6/25/2021,4628,"[0.89, 0.82, 0.77]",Liberty Mutual
4171,Model 44,Classification,1,6/26/2021,4771,"[0.94, 0.77, 0.72]",Liberty Mutual
4172,Model 44,Classification,1,6/27/2021,2234,"[0.74, 0.83, 0.89]",Liberty Mutual
4173,Model 44,Classification,1,6/28/2021,3677,"[0.87, 0.77, 0.8]",Liberty Mutual
4174,Model 44,Classification,1,6/29/2021,2695,"[0.75, 0.8, 0.79]",Liberty Mutual
4175,Model 44,Classification,1,6/30/2021,3970,"[0.77, 0.8, 0.76]",Liberty Mutual
4176,Model 44,Classification,1,7/1/2021,3553,"[0.78, 0.93, 0.8]",Liberty Mutual
4177,Model 44,Classification,1,7/2/2021,1226,"[0.75, 0.88, 0.87]",Liberty Mutual
4178,Model 44,Classification,1,7/3/2021,3509,"[0.77, 0.93, 0.77]",Liberty Mutual
4179,Model 44,Classification,1,7/4/2021,1156,"[0.71, 0.74, 0.73]",Liberty Mutual
4180,Model 44,Classification,1,7/5/2021,1411,"[0.89, 0.85, 0.75]",Liberty Mutual
4181,Model 44,Classification,1,7/6/2021,1343,"[0.78, 0.74, 0.75]",Liberty Mutual
4182,Model 44,Classification,1,7/7/2021,2718,"[0.92, 0.78, 0.91]",Liberty Mutual
4183,Model 44,Classification,1,7/8/2021,1020,"[0.89, 0.72, 0.91]",Liberty Mutual
4184,Model 44,Classification,1,7/9/2021,4706,"[0.84, 0.9, 0.9]",Liberty Mutual
4185,Model 44,Classification,1,7/10/2021,4791,"[0.88, 0.73, 0.94]",Liberty Mutual
4186,Model 44,Classification,1,7/11/2021,1879,"[0.92, 0.85, 0.93]",Liberty Mutual
4187,Model 44,Classification,1,7/12/2021,1429,"[0.84, 0.94, 0.7]",Liberty Mutual
4188,Model 44,Classification,1,7/13/2021,3135,"[0.9, 0.92, 0.94]",Liberty Mutual
4189,Model 44,Classification,1,7/14/2021,3785,"[0.79, 0.75, 0.95]",Liberty Mutual
4190,Model 44,Classification,1,7/15/2021,2810,"[0.83, 0.92, 0.86]",Liberty Mutual
4191,Model 44,Classification,1,7/16/2021,4250,"[0.77, 0.86, 0.75]",Liberty Mutual
4192,Model 44,Classification,1,7/17/2021,1037,"[0.95, 0.71, 0.84]",Liberty Mutual
4193,Model 44,Classification,1,7/18/2021,2846,"[0.74, 0.77, 0.94]",Liberty Mutual
4194,Model 44,Classification,1,7/19/2021,4386,"[0.94, 0.77, 0.77]",Liberty Mutual
4195,Model 44,Classification,1,7/20/2021,2857,"[0.92, 0.75, 0.87]",Liberty Mutual
4196,Model 44,Classification,1,7/21/2021,4815,"[0.95, 0.71, 0.78]",Liberty Mutual
4197,Model 44,Classification,1,7/22/2021,3338,"[0.93, 0.88, 0.9]",Liberty Mutual
4198,Model 45,Multi-Class,1,3/17/2021,2582,"[0.78, 0.84, 0.82]",Allstate
4199,Model 45,Multi-Class,2,3/17/2021,1320,"[0.79, 0.86, 0.84]",Allstate
4200,Model 45,Multi-Class,1,3/18/2021,1973,"[0.83, 0.71, 0.74]",Allstate
4201,Model 45,Multi-Class,2,3/18/2021,4573,"[0.86, 0.77, 0.88]",Allstate
4202,Model 45,Multi-Class,1,3/19/2021,2848,"[0.84, 0.7, 0.88]",Allstate
4203,Model 45,Multi-Class,2,3/19/2021,4742,"[0.78, 0.95, 0.76]",Allstate
4204,Model 45,Multi-Class,1,3/20/2021,2838,"[0.83, 0.88, 0.91]",Allstate
4205,Model 45,Multi-Class,2,3/20/2021,2382,"[0.81, 0.84, 0.79]",Allstate
4206,Model 45,Multi-Class,1,3/21/2021,4893,"[0.75, 0.71, 0.78]",Allstate
4207,Model 45,Multi-Class,2,3/21/2021,2013,"[0.82, 0.91, 0.72]",Allstate
4208,Model 45,Multi-Class,1,3/22/2021,2716,"[0.72, 0.71, 0.75]",Allstate
4209,Model 45,Multi-Class,2,3/22/2021,2331,"[0.74, 0.94, 0.74]",Allstate
4210,Model 45,Multi-Class,1,3/23/2021,4444,"[0.76, 0.71, 0.74]",Allstate
4211,Model 45,Multi-Class,2,3/23/2021,4147,"[0.93, 0.74, 0.81]",Allstate
4212,Model 45,Multi-Class,1,3/24/2021,4617,"[0.88, 0.9, 0.88]",Allstate
4213,Model 45,Multi-Class,2,3/24/2021,4758,"[0.92, 0.94, 0.9]",Allstate
4214,Model 45,Multi-Class,1,3/25/2021,2452,"[0.81, 0.85, 0.89]",Allstate
4215,Model 45,Multi-Class,2,3/25/2021,1976,"[0.93, 0.72, 0.7]",Allstate
4216,Model 45,Multi-Class,1,3/26/2021,3572,"[0.77, 0.87, 0.78]",Allstate
4217,Model 45,Multi-Class,2,3/26/2021,1701,"[0.84, 0.72, 0.76]",Allstate
4218,Model 45,Multi-Class,1,3/27/2021,3996,"[0.82, 0.93, 0.91]",Allstate
4219,Model 45,Multi-Class,2,3/27/2021,3582,"[0.92, 0.83, 0.94]",Allstate
4220,Model 45,Multi-Class,1,3/28/2021,3885,"[0.71, 0.87, 0.76]",Allstate
4221,Model 45,Multi-Class,2,3/28/2021,1371,"[0.87, 0.82, 0.75]",Allstate
4222,Model 45,Multi-Class,1,3/29/2021,3912,"[0.83, 0.94, 0.79]",Allstate
4223,Model 45,Multi-Class,2,3/29/2021,1414,"[0.91, 0.77, 0.88]",Allstate
4224,Model 45,Multi-Class,1,3/30/2021,3018,"[0.94, 0.83, 0.74]",Allstate
4225,Model 45,Multi-Class,2,3/30/2021,3233,"[0.79, 0.88, 0.81]",Allstate
4226,Model 45,Multi-Class,1,3/31/2021,4748,"[0.8, 0.89, 0.92]",Allstate
4227,Model 45,Multi-Class,2,3/31/2021,2013,"[0.8, 0.83, 0.85]",Allstate
4228,Model 45,Multi-Class,1,4/1/2021,1035,"[0.82, 0.88, 0.86]",Allstate
4229,Model 45,Multi-Class,2,4/1/2021,2939,"[0.73, 0.8, 0.79]",Allstate
4230,Model 45,Multi-Class,1,4/2/2021,2422,"[0.71, 0.84, 0.71]",Allstate
4231,Model 45,Multi-Class,2,4/2/2021,2628,"[0.79, 0.7, 0.92]",Allstate
4232,Model 45,Multi-Class,1,4/3/2021,1843,"[0.93, 0.83, 0.93]",Allstate
4233,Model 45,Multi-Class,2,4/3/2021,3331,"[0.78, 0.82, 0.82]",Allstate
4234,Model 45,Multi-Class,1,4/4/2021,3136,"[0.92, 0.82, 0.92]",Allstate
4235,Model 45,Multi-Class,2,4/4/2021,1190,"[0.7, 0.93, 0.75]",Allstate
4236,Model 45,Multi-Class,1,4/5/2021,1542,"[0.8, 0.75, 0.74]",Allstate
4237,Model 45,Multi-Class,2,4/5/2021,3024,"[0.73, 0.75, 0.81]",Allstate
4238,Model 45,Multi-Class,1,4/6/2021,4387,"[0.93, 0.84, 0.73]",Allstate
4239,Model 45,Multi-Class,2,4/6/2021,2124,"[0.88, 0.76, 0.81]",Allstate
4240,Model 45,Multi-Class,1,4/7/2021,2967,"[0.9, 0.93, 0.83]",Allstate
4241,Model 45,Multi-Class,2,4/7/2021,1967,"[0.8, 0.78, 0.81]",Allstate
4242,Model 45,Multi-Class,1,4/8/2021,2997,"[0.85, 0.86, 0.92]",Allstate
4243,Model 45,Multi-Class,2,4/8/2021,4098,"[0.88, 0.81, 0.72]",Allstate
4244,Model 45,Multi-Class,1,4/9/2021,2250,"[0.92, 0.91, 0.83]",Allstate
4245,Model 45,Multi-Class,2,4/9/2021,2324,"[0.73, 0.94, 0.79]",Allstate
4246,Model 45,Multi-Class,1,4/10/2021,1509,"[0.72, 0.87, 0.78]",Allstate
4247,Model 45,Multi-Class,2,4/10/2021,4075,"[0.95, 0.82, 0.79]",Allstate
4248,Model 45,Multi-Class,1,4/11/2021,2846,"[0.93, 0.76, 0.94]",Allstate
4249,Model 45,Multi-Class,2,4/11/2021,1646,"[0.77, 0.75, 0.81]",Allstate
4250,Model 45,Multi-Class,1,4/12/2021,2617,"[0.72, 0.82, 0.72]",Allstate
4251,Model 45,Multi-Class,2,4/12/2021,1055,"[0.82, 0.77, 0.75]",Allstate
4252,Model 45,Multi-Class,1,4/13/2021,4654,"[0.85, 0.79, 0.89]",Allstate
4253,Model 45,Multi-Class,2,4/13/2021,4605,"[0.76, 0.87, 0.92]",Allstate
4254,Model 45,Multi-Class,1,4/14/2021,2960,"[0.84, 0.71, 0.71]",Allstate
4255,Model 45,Multi-Class,2,4/14/2021,4161,"[0.71, 0.94, 0.78]",Allstate
4256,Model 45,Multi-Class,1,4/15/2021,4565,"[0.94, 0.7, 0.93]",Allstate
4257,Model 45,Multi-Class,2,4/15/2021,2178,"[0.85, 0.7, 0.83]",Allstate
4258,Model 45,Multi-Class,1,4/16/2021,2546,"[0.75, 0.73, 0.76]",Allstate
4259,Model 45,Multi-Class,2,4/16/2021,4941,"[0.82, 0.87, 0.74]",Allstate
4260,Model 45,Multi-Class,1,4/17/2021,2008,"[0.9, 0.8, 0.93]",Allstate
4261,Model 45,Multi-Class,2,4/17/2021,3113,"[0.72, 0.94, 0.93]",Allstate
4262,Model 45,Multi-Class,1,4/18/2021,2989,"[0.78, 0.92, 0.83]",Allstate
4263,Model 45,Multi-Class,2,4/18/2021,2238,"[0.75, 0.95, 0.88]",Allstate
4264,Model 45,Multi-Class,1,4/19/2021,4658,"[0.72, 0.93, 0.86]",Allstate
4265,Model 45,Multi-Class,2,4/19/2021,3209,"[0.88, 0.72, 0.89]",Allstate
4266,Model 45,Multi-Class,1,4/20/2021,1857,"[0.73, 0.93, 0.91]",Allstate
4267,Model 45,Multi-Class,2,4/20/2021,2072,"[0.73, 0.88, 0.91]",Allstate
4268,Model 45,Multi-Class,1,4/21/2021,4818,"[0.87, 0.9, 0.89]",Allstate
4269,Model 45,Multi-Class,2,4/21/2021,2969,"[0.87, 0.93, 0.94]",Allstate
4270,Model 45,Multi-Class,1,4/22/2021,3941,"[0.8, 0.71, 0.95]",Allstate
4271,Model 45,Multi-Class,2,4/22/2021,1381,"[0.89, 0.92, 0.78]",Allstate
4272,Model 45,Multi-Class,1,4/23/2021,2133,"[0.79, 0.86, 0.73]",Allstate
4273,Model 45,Multi-Class,2,4/23/2021,2499,"[0.77, 0.81, 0.78]",Allstate
4274,Model 45,Multi-Class,1,4/24/2021,2553,"[0.72, 0.81, 0.72]",Allstate
4275,Model 45,Multi-Class,2,4/24/2021,4724,"[0.72, 0.71, 0.89]",Allstate
4276,Model 45,Multi-Class,1,4/25/2021,2144,"[0.85, 0.7, 0.76]",Allstate
4277,Model 45,Multi-Class,2,4/25/2021,2123,"[0.93, 0.78, 0.88]",Allstate
4278,Model 45,Multi-Class,1,4/26/2021,4442,"[0.83, 0.77, 0.87]",Allstate
4279,Model 45,Multi-Class,2,4/26/2021,4928,"[0.86, 0.78, 0.79]",Allstate
4280,Model 45,Multi-Class,1,4/27/2021,4471,"[0.73, 0.71, 0.85]",Allstate
4281,Model 45,Multi-Class,2,4/27/2021,1746,"[0.86, 0.79, 0.9]",Allstate
4282,Model 45,Multi-Class,1,4/28/2021,1618,"[0.88, 0.85, 0.77]",Allstate
4283,Model 45,Multi-Class,2,4/28/2021,2444,"[0.76, 0.91, 0.73]",Allstate
4284,Model 45,Multi-Class,1,4/29/2021,3803,"[0.82, 0.91, 0.9]",Allstate
4285,Model 45,Multi-Class,2,4/29/2021,2637,"[0.93, 0.79, 0.94]",Allstate
4286,Model 45,Multi-Class,1,4/30/2021,2373,"[0.74, 0.82, 0.94]",Allstate
4287,Model 45,Multi-Class,2,4/30/2021,4237,"[0.84, 0.89, 0.74]",Allstate
4288,Model 45,Multi-Class,1,5/1/2021,3290,"[0.76, 0.88, 0.91]",Allstate
4289,Model 45,Multi-Class,2,5/1/2021,4728,"[0.9, 0.8, 0.84]",Allstate
4290,Model 45,Multi-Class,1,5/2/2021,2631,"[0.8, 0.9, 0.71]",Allstate
4291,Model 45,Multi-Class,2,5/2/2021,3599,"[0.89, 0.85, 0.72]",Allstate
4292,Model 45,Multi-Class,1,5/3/2021,3997,"[0.81, 0.86, 0.84]",Allstate
4293,Model 45,Multi-Class,2,5/3/2021,3452,"[0.76, 0.83, 0.74]",Allstate
4294,Model 45,Multi-Class,1,5/4/2021,1796,"[0.75, 0.94, 0.81]",Allstate
4295,Model 45,Multi-Class,2,5/4/2021,1090,"[0.87, 0.9, 0.83]",Allstate
4296,Model 45,Multi-Class,1,5/5/2021,4496,"[0.91, 0.92, 0.71]",Allstate
4297,Model 45,Multi-Class,2,5/5/2021,3113,"[0.79, 0.78, 0.71]",Allstate
4298,Model 45,Multi-Class,1,5/6/2021,2593,"[0.78, 0.87, 0.95]",Allstate
4299,Model 45,Multi-Class,2,5/6/2021,3840,"[0.71, 0.7, 0.88]",Allstate
4300,Model 45,Multi-Class,1,5/7/2021,1331,"[0.86, 0.76, 0.83]",Allstate
4301,Model 45,Multi-Class,2,5/7/2021,4643,"[0.75, 0.71, 0.74]",Allstate
4302,Model 45,Multi-Class,1,5/8/2021,3566,"[0.89, 0.72, 0.85]",Allstate
4303,Model 45,Multi-Class,2,5/8/2021,2216,"[0.75, 0.83, 0.94]",Allstate
4304,Model 45,Multi-Class,1,5/9/2021,1729,"[0.89, 0.79, 0.76]",Allstate
4305,Model 45,Multi-Class,2,5/9/2021,2451,"[0.79, 0.79, 0.9]",Allstate
4306,Model 45,Multi-Class,1,5/10/2021,2519,"[0.84, 0.84, 0.87]",Allstate
4307,Model 45,Multi-Class,2,5/10/2021,4205,"[0.9, 0.83, 0.79]",Allstate
4308,Model 45,Multi-Class,1,5/11/2021,4474,"[0.74, 0.77, 0.91]",Allstate
4309,Model 45,Multi-Class,2,5/11/2021,4798,"[0.88, 0.82, 0.95]",Allstate
4310,Model 45,Multi-Class,1,5/12/2021,2021,"[0.92, 0.83, 0.8]",Allstate
4311,Model 45,Multi-Class,2,5/12/2021,4447,"[0.85, 0.7, 0.92]",Allstate
4312,Model 45,Multi-Class,1,5/13/2021,3486,"[0.83, 0.72, 0.84]",Allstate
4313,Model 45,Multi-Class,2,5/13/2021,2503,"[0.93, 0.88, 0.76]",Allstate
4314,Model 45,Multi-Class,1,5/14/2021,3744,"[0.9, 0.91, 0.86]",Allstate
4315,Model 45,Multi-Class,2,5/14/2021,2102,"[0.74, 0.85, 0.85]",Allstate
4316,Model 45,Multi-Class,1,5/15/2021,2660,"[0.95, 0.77, 0.8]",Allstate
4317,Model 45,Multi-Class,2,5/15/2021,2886,"[0.73, 0.75, 0.94]",Allstate
4318,Model 45,Multi-Class,1,5/16/2021,3063,"[0.9, 0.78, 0.83]",Allstate
4319,Model 45,Multi-Class,2,5/16/2021,4023,"[0.93, 0.71, 0.87]",Allstate
4320,Model 45,Multi-Class,1,5/17/2021,2792,"[0.79, 0.75, 0.85]",Allstate
4321,Model 45,Multi-Class,2,5/17/2021,3213,"[0.71, 0.9, 0.72]",Allstate
4322,Model 45,Multi-Class,1,5/18/2021,4678,"[0.8, 0.85, 0.87]",Allstate
4323,Model 45,Multi-Class,2,5/18/2021,2072,"[0.83, 0.92, 0.95]",Allstate
4324,Model 45,Multi-Class,1,5/19/2021,1342,"[0.85, 0.81, 0.94]",Allstate
4325,Model 45,Multi-Class,2,5/19/2021,2210,"[0.82, 0.73, 0.95]",Allstate
4326,Model 45,Multi-Class,1,5/20/2021,4883,"[0.79, 0.85, 0.89]",Allstate
4327,Model 45,Multi-Class,2,5/20/2021,3084,"[0.94, 0.76, 0.72]",Allstate
4328,Model 45,Multi-Class,1,5/21/2021,4055,"[0.83, 0.8, 0.88]",Allstate
4329,Model 45,Multi-Class,2,5/21/2021,4915,"[0.72, 0.94, 0.92]",Allstate
4330,Model 45,Multi-Class,1,5/22/2021,1548,"[0.79, 0.95, 0.94]",Allstate
4331,Model 45,Multi-Class,2,5/22/2021,1315,"[0.9, 0.75, 0.89]",Allstate
4332,Model 45,Multi-Class,1,5/23/2021,2524,"[0.74, 0.9, 0.73]",Allstate
4333,Model 45,Multi-Class,2,5/23/2021,2982,"[0.83, 0.92, 0.93]",Allstate
4334,Model 45,Multi-Class,1,5/24/2021,2822,"[0.85, 0.73, 0.94]",Allstate
4335,Model 45,Multi-Class,2,5/24/2021,1870,"[0.8, 0.85, 0.76]",Allstate
4336,Model 45,Multi-Class,1,5/25/2021,3310,"[0.73, 0.91, 0.88]",Allstate
4337,Model 45,Multi-Class,2,5/25/2021,2919,"[0.89, 0.85, 0.88]",Allstate
4338,Model 45,Multi-Class,1,5/26/2021,2618,"[0.83, 0.85, 0.78]",Allstate
4339,Model 45,Multi-Class,2,5/26/2021,2298,"[0.88, 0.84, 0.75]",Allstate
4340,Model 45,Multi-Class,1,5/27/2021,2631,"[0.71, 0.81, 0.75]",Allstate
4341,Model 45,Multi-Class,2,5/27/2021,3480,"[0.76, 0.8, 0.72]",Allstate
4342,Model 45,Multi-Class,1,5/28/2021,1105,"[0.8, 0.82, 0.87]",Allstate
4343,Model 45,Multi-Class,2,5/28/2021,2416,"[0.75, 0.75, 0.94]",Allstate
4344,Model 46,Regression,1,4/14/2022,2889,1.61,Liberty Mutual
4345,Model 46,Regression,1,4/15/2022,1777,2.05,Liberty Mutual
4346,Model 46,Regression,1,4/16/2022,3204,0.78,Liberty Mutual
4347,Model 46,Regression,1,4/17/2022,1281,0.8,Liberty Mutual
4348,Model 46,Regression,1,4/18/2022,4905,4.06,Liberty Mutual
4349,Model 46,Regression,1,4/19/2022,1730,1.63,Liberty Mutual
4350,Model 46,Regression,1,4/20/2022,2530,0.96,Liberty Mutual
4351,Model 46,Regression,1,4/21/2022,4467,1.33,Liberty Mutual
4352,Model 46,Regression,1,4/22/2022,2244,2.1,Liberty Mutual
4353,Model 46,Regression,1,4/23/2022,3175,3.34,Liberty Mutual
4354,Model 46,Regression,1,4/24/2022,2251,2.61,Liberty Mutual
4355,Model 46,Regression,1,4/25/2022,1060,3.11,Liberty Mutual
4356,Model 46,Regression,1,4/26/2022,4444,4.51,Liberty Mutual
4357,Model 46,Regression,1,4/27/2022,1624,4.06,Liberty Mutual
4358,Model 46,Regression,1,4/28/2022,4852,2.82,Liberty Mutual
4359,Model 46,Regression,1,4/29/2022,4355,2,Liberty Mutual
4360,Model 46,Regression,1,4/30/2022,1798,1.03,Liberty Mutual
4361,Model 46,Regression,1,5/1/2022,3038,1.49,Liberty Mutual
4362,Model 46,Regression,1,5/2/2022,4533,3.87,Liberty Mutual
4363,Model 46,Regression,1,5/3/2022,1594,4.83,Liberty Mutual
4364,Model 46,Regression,1,5/4/2022,1873,4.49,Liberty Mutual
4365,Model 46,Regression,1,5/5/2022,2493,0.4,Liberty Mutual
4366,Model 46,Regression,1,5/6/2022,3481,0.4,Liberty Mutual
4367,Model 46,Regression,1,5/7/2022,1288,0.78,Liberty Mutual
4368,Model 46,Regression,1,5/8/2022,4687,3.04,Liberty Mutual
4369,Model 46,Regression,1,5/9/2022,3616,0.37,Liberty Mutual
4370,Model 46,Regression,1,5/10/2022,4463,4.36,Liberty Mutual
4371,Model 46,Regression,1,5/11/2022,3811,1.26,Liberty Mutual
4372,Model 46,Regression,1,5/12/2022,4641,2.06,Liberty Mutual
4373,Model 46,Regression,1,5/13/2022,1989,4.65,Liberty Mutual
4374,Model 46,Regression,1,5/14/2022,3977,0.85,Liberty Mutual
4375,Model 46,Regression,1,5/15/2022,2807,0.89,Liberty Mutual
4376,Model 46,Regression,1,5/16/2022,3266,1.9,Liberty Mutual
4377,Model 46,Regression,1,5/17/2022,1280,4.55,Liberty Mutual
4378,Model 46,Regression,1,5/18/2022,2287,2.95,Liberty Mutual
4379,Model 46,Regression,1,5/19/2022,2646,4.95,Liberty Mutual
4380,Model 46,Regression,1,5/20/2022,1415,2.67,Liberty Mutual
4381,Model 46,Regression,1,5/21/2022,3894,3.2,Liberty Mutual
4382,Model 46,Regression,1,5/22/2022,2449,4.82,Liberty Mutual
4383,Model 46,Regression,1,5/23/2022,3655,4.34,Liberty Mutual
4384,Model 46,Regression,1,5/24/2022,1704,1.59,Liberty Mutual
4385,Model 46,Regression,1,5/25/2022,4191,2.75,Liberty Mutual
4386,Model 46,Regression,1,5/26/2022,3564,1.6,Liberty Mutual
4387,Model 46,Regression,1,5/27/2022,2620,4.73,Liberty Mutual
4388,Model 46,Regression,1,5/28/2022,1010,3.9,Liberty Mutual
4389,Model 46,Regression,1,5/29/2022,4718,2.14,Liberty Mutual
4390,Model 46,Regression,1,5/30/2022,4221,3.31,Liberty Mutual
4391,Model 46,Regression,1,5/31/2022,1321,2.83,Liberty Mutual
4392,Model 46,Regression,1,6/1/2022,2586,3.81,Liberty Mutual
4393,Model 46,Regression,1,6/2/2022,4385,1.9,Liberty Mutual
4394,Model 47,Classification,1,5/16/2021,3249,"[0.88, 0.89, 0.88]",Liberty Mutual
4395,Model 47,Classification,2,5/16/2021,1134,"[0.89, 0.81, 0.72]",Liberty Mutual
4396,Model 47,Classification,1,5/17/2021,2754,"[0.94, 0.94, 0.94]",Liberty Mutual
4397,Model 47,Classification,2,5/17/2021,4213,"[0.92, 0.87, 0.79]",Liberty Mutual
4398,Model 47,Classification,1,5/18/2021,4726,"[0.92, 0.89, 0.94]",Liberty Mutual
4399,Model 47,Classification,2,5/18/2021,3756,"[0.74, 0.8, 0.88]",Liberty Mutual
4400,Model 47,Classification,1,5/19/2021,2544,"[0.8, 0.78, 0.84]",Liberty Mutual
4401,Model 47,Classification,2,5/19/2021,2444,"[0.72, 0.84, 0.95]",Liberty Mutual
4402,Model 47,Classification,1,5/20/2021,4271,"[0.73, 0.9, 0.75]",Liberty Mutual
4403,Model 47,Classification,2,5/20/2021,2066,"[0.77, 0.76, 0.91]",Liberty Mutual
4404,Model 47,Classification,1,5/21/2021,1967,"[0.91, 0.87, 0.81]",Liberty Mutual
4405,Model 47,Classification,2,5/21/2021,4037,"[0.9, 0.73, 0.78]",Liberty Mutual
4406,Model 47,Classification,1,5/22/2021,3275,"[0.79, 0.89, 0.79]",Liberty Mutual
4407,Model 47,Classification,2,5/22/2021,2541,"[0.81, 0.94, 0.72]",Liberty Mutual
4408,Model 47,Classification,1,5/23/2021,1090,"[0.83, 0.8, 0.86]",Liberty Mutual
4409,Model 47,Classification,2,5/23/2021,4134,"[0.85, 0.88, 0.94]",Liberty Mutual
4410,Model 47,Classification,1,5/24/2021,1731,"[0.84, 0.74, 0.71]",Liberty Mutual
